CustomerID,TotalRevenue,TotalOrders,ProductsPurchased
15014,257.67,2,149
13626,257.23,1,209
16048,256.44,2,144
12430,256.4,1,117
13806,256.38,1,56
16727,256.32,1,167
17896,256.32,1,288
17385,256.11,1,197
16447,255.91,1,221
14761,255.9,2,118
15277,255.89999999999998,1,205
14881,255.4,1,316
16226,255.12,3,192
15261,254.82,1,270
15154,254.28,1,89
12604,254.18,2,201
14765,254.11,3,135
15689,254.1,2,84
12797,254.03,1,118
15759,253.04,3,60
15019,252.81,1,150
15035,252.73000000000002,1,245
13404,252.49,2,111
15346,252.42000000000002,1,144
13645,252.1,1,158
13711,252.06,2,140
16330,251.91,3,147
16836,251.87,2,165
17155,251.70000000000002,2,242
16976,251.51999999999998,1,88
13512,251.21,1,143
14501,251.21,2,161
16024,251.03,1,397
13207,250.26000000000002,2,130
16596,250.15,2,97
17303,250.04,1,144
15510,250.0,1,2
17456,249.86,1,222
16124,249.0,1,48
13061,248.61,1,107
16510,248.1,1,92
15097,248.08,1,170
13592,247.95999999999998,4,84
18072,247.44,1,288
18009,247.39,1,125
13349,247.32,1,225
14658,247.15,2,47
15783,246.3,1,212
17278,246.04,1,179
16778,245.94,2,194
17771,245.81,2,287
12660,245.1,1,127
15118,244.8,1,1440
16528,244.41,1,171
17892,244.1,3,109
17925,244.08,1,72
13103,243.94,1,82
16793,243.84,1,146
18193,243.76,1,124
13886,243.56,1,126
15634,243.55,1,99
17339,243.36,2,152
16601,242.7,1,133
16215,242.35,1,104
15776,241.62,1,138
14523,241.09,1,251
16427,241.06,2,156
17051,240.89000000000001,1,179
15598,240.68,1,160
15286,240.55,1,55
13565,240.22,2,172
17256,240.0,2,141
17181,239.92000000000002,2,241
15690,239.76,2,408
13570,239.49,1,161
17684,239.41,1,145
16756,239.4,1,106
12561,238.85,1,177
12718,238.25,1,203
17877,237.61,1,98
14586,237.36,1,444
15457,237.07,1,132
12732,236.26000000000002,1,111
16026,236.09,1,243
14647,236.04000000000002,1,91
13187,236.02,1,95
14375,235.56,1,184
15850,234.88,2,298
15462,234.6,3,172
14473,234.34000000000003,2,88
17060,234.24,1,216
16961,234.17,1,125
12736,234.0,1,173
13348,233.76,1,136
16583,233.45,1,111
16302,233.22,1,158
13678,232.6,1,924
18213,232.48000000000002,1,232
16117,232.21,1,130
17908,232.03,1,169
14995,231.98000000000002,2,102
15393,231.86,2,150
17111,231.61,1,282
16641,231.10000000000002,1,256
18030,230.64999999999998,2,67
16445,230.51,1,111
17125,230.5,1,281
13786,230.39999999999998,1,136
16926,230.25,1,35
13960,230.22,2,142
12812,229.64000000000001,1,164
13008,229.46999999999997,1,175
15528,229.33,1,123
14793,228.99,1,91
17347,228.96,1,216
13146,228.91,1,154
13712,228.84,1,352
13070,228.8,1,110
17969,228.2,2,152
16527,228.06,1,106
14569,227.39,1,79
17212,226.85,1,147
13474,226.84,1,129
17572,226.75000000000003,4,95
18005,226.47,2,86
17860,226.45000000000002,1,93
16315,226.37,1,75
16619,226.21,1,133
17789,225.9,1,74
12672,225.89999999999998,1,78
14624,225.85,2,162
12402,225.6,1,94
16690,225.57999999999998,2,138
14052,225.36,1,89
15483,225.26,4,291
16587,225.15,1,71
14357,225.12,1,147
17171,224.91,1,185
15175,224.14,1,454
16471,223.95000000000002,1,141
16753,223.92000000000002,1,189
14929,223.88,1,136
13926,223.85000000000002,1,104
17534,223.36,1,103
15637,223.36,1,128
13382,222.99,1,131
16777,222.62,2,62
18101,222.4,2,87
14598,221.97,1,189
14960,221.27,2,221
13419,221.06,1,275
16482,220.62,1,346
13079,220.10000000000002,5,62
18114,220.1,1,55
13600,219.52,1,324
15096,219.39000000000001,1,120
12702,219.0,1,53
15790,218.75,1,113
13669,218.55,2,237
12574,218.45,1,61
15724,218.25,2,73
14570,218.06,2,95
16634,217.9,2,82
16392,217.89,1,201
15554,217.2,1,74
16080,217.16,2,128
13739,216.9,1,54
13503,216.85,1,248
12897,216.5,2,110
15604,216.39,1,159
17436,216.29999999999998,2,90
14104,216.20999999999998,2,72
13858,216.17,1,75
18212,216.07,1,92
16179,215.83,1,99
17580,215.72,3,88
16189,215.48,2,134
16190,215.08,1,88
16519,215.07999999999998,2,54
12831,215.05,1,135
12588,214.89999999999998,1,53
16338,214.79999999999998,1,94
17619,214.37,1,124
16846,214.32,1,135
15460,214.26,1,107
16647,214.06,2,146
14601,213.96,1,168
13621,213.85,1,343
17153,213.78,1,104
14241,213.70000000000002,1,146
13411,213.55,1,72
16591,213.5,1,41
15540,213.3,1,200
17928,212.54,2,140
15866,211.89,1,124
16017,211.88,1,102
16356,211.77,3,93
16411,211.7,2,131
15703,211.5,1,66
13271,211.49,1,240
12995,211.32,1,108
13532,210.31,1,129
13828,209.49,1,311
17855,208.97,1,197
15327,208.75,1,116
17514,208.65,1,135
15897,208.59,2,223
16457,208.36,1,140
12547,207.79999999999998,2,134
18191,207.79999999999998,1,140
16866,207.73999999999998,3,60
15052,207.73000000000002,1,79
16323,207.50000000000003,1,50
17923,207.50000000000003,1,50
16752,207.5,1,54
13099,207.35999999999999,1,288
15925,207.15,1,93
15820,206.98,1,128
17166,206.34,2,78
14964,206.21,1,143
13065,205.86,1,74
17670,205.7,1,110
17843,205.48,1,113
15307,205.3,1,37
15758,205.25,1,47
13513,205.1,1,109
15319,204.5,1,175
17206,204.24,1,76
18273,204.0,3,80
13017,204.0,1,48
17187,203.95,1,144
17394,203.86999999999998,1,241
17891,203.85999999999999,1,393
17376,203.2,2,86
14381,202.68,1,146
18169,202.65,1,61
14984,202.37,2,58
16895,202.27,1,91
14385,202.11,3,159
13428,201.78,1,151
15347,201.60000000000002,1,130
17889,201.37,2,77
13295,201.20000000000002,1,82
13284,201.19,1,91
16965,201.19,1,291
13859,201.16,1,129
17988,201.12,7,43
18126,200.92000000000002,1,135
17693,200.47,1,231
13262,200.29,1,125
16415,200.27,1,178
15437,200.16,1,79
13980,200.14,1,172
14782,200.10000000000002,1,114
13723,199.85000000000002,1,43
15593,199.8,1,60
13322,199.48000000000002,1,117
16832,199.15,3,33
18110,198.8,1,72
17987,198.57,1,261
16178,197.9,1,94
12450,197.88,2,128
12581,197.71,1,161
14185,197.65,1,6
14789,197.64,1,116
16829,197.22,1,99
15234,197.0,1,196
12586,196.94000000000003,1,79
13436,196.89,1,76
15746,196.88,1,178
13978,196.79000000000002,2,315
16112,195.73999999999998,4,574
13792,195.55,2,92
17010,195.36,1,118
14666,195.25,1,161
15612,195.15,2,52
17475,194.37,1,178
15683,193.75,1,131
17343,193.64,1,56
15198,193.64,2,120
16847,193.44,1,78
14806,193.39000000000001,1,330
17383,193.39000000000001,1,148
14476,193.0,1,110
12522,192.72,2,194
14768,192.60000000000002,2,52
12791,192.60000000000002,1,97
16887,192.32999999999998,1,156
17608,191.99,2,229
14100,191.95000000000002,1,63
15909,191.94,1,98
14087,191.47,1,250
15692,191.04,1,138
17233,190.88,1,131
15723,190.7,1,73
13033,190.55,1,83
15412,190.53,1,108
13972,190.25,2,187
12361,189.9,1,91
13826,189.5,1,82
13663,189.47,1,91
14801,189.34,1,173
14830,188.88,1,164
14697,188.60999999999999,2,181
17781,188.02,2,34
17279,187.82999999999998,1,48
18013,187.29,2,285
13568,187.05,1,66
17440,186.42000000000002,3,246
13672,186.39000000000001,2,57
14551,186.23,2,106
15567,186.01,1,223
12641,185.9,1,72
17574,185.65,1,77
14199,185.39999999999998,1,28
16097,185.04999999999998,1,87
13482,184.64,1,116
17680,184.4,1,96
16433,184.26,1,106
15124,184.19,2,233
14326,183.85,1,103
16914,183.76,1,112
16680,183.7,1,94
14059,183.6,1,128
13460,183.44,2,286
13059,183.4,1,35
14966,183.02,1,179
16448,182.99,1,76
14082,182.25,1,110
15886,181.09,1,147
16594,181.09,1,64
17904,181.07,1,59
15945,181.0,1,52
16835,180.85,2,61
18119,180.7,1,124
18280,180.60000000000002,1,45
13710,180.48,1,176
14722,180.42000000000002,1,118
12622,180.1,1,69
15041,179.93,1,103
18147,179.33999999999997,2,203
15895,179.17,1,94
15454,179.1,1,86
16990,179.0,1,100
14705,179.0,1,100
16620,178.96,2,88
15139,178.96,2,208
15262,178.95000000000002,1,73
17660,178.75,1,121
13778,178.7,1,70
17879,178.51999999999998,1,45
15292,178.39,1,55
18045,178.34,1,138
17253,178.26,1,43
17356,178.22,1,166
18282,178.05,2,103
16403,177.5,1,114
13618,177.34,1,246
12618,177.31,1,96
13072,177.15,1,69
17947,176.68,1,168
14287,176.63,3,261
12893,176.55,1,90
12509,176.5,1,55
18274,175.92,1,88
17582,175.27,1,123
17331,175.2,1,16
16144,175.2,1,16
18010,174.8,1,60
14355,174.4,1,92
14518,174.37,1,278
18278,173.9,1,66
16861,173.76,2,140
14798,173.74,3,150
16565,173.7,1,46
12441,173.55,1,121
17772,173.45,2,55
15565,173.16,2,60
15670,173.05,1,91
14693,172.9,1,34
12923,172.82,1,68
18048,172.29000000000002,2,127
13922,172.25,1,93
13690,172.25,1,67
12442,172.06,1,182
16773,171.59,1,171
17245,171.45,1,75
13560,171.42000000000002,1,63
15432,171.19,1,65
14536,170.95,1,39
17542,170.75,1,134
14860,170.32,1,232
15335,170.22,1,79
18058,170.16,1,88
15016,170.04,1,76
13962,169.55,2,87
14218,169.48000000000002,1,160
12367,168.9,1,173
14578,168.63,1,240
18269,168.6,1,76
18099,168.31,1,149
15888,168.31,1,76
16282,168.3,1,114
17737,168.24,2,108
15986,168.12,1,268
15374,168.0,1,126
12551,168.0,1,100
16952,167.61,2,92
17367,167.55,1,149
15920,167.5,4,99
16405,167.25,2,187
14295,166.20000000000002,1,84
17650,166.08,1,150
12817,166.04,1,53
18088,166.03,1,107
17561,165.12,1,144
18042,165.04999999999998,1,33
15316,165.0,1,100
13470,165.0,2,100
15904,164.68,1,84
17535,164.4,1,136
13603,164.34,1,164
14552,164.22,1,90
14354,163.62,2,210
17110,163.29999999999998,1,50
17301,163.24,1,137
13223,163.20000000000002,2,88
14485,162.8,1,70
12920,162.78,1,128
16517,162.7,1,96
15733,162.3,1,62
18014,162.22,1,66
15325,161.74,1,231
17600,161.67000000000002,1,144
15458,161.64,1,156
16113,161.38,1,176
14237,161.0,1,38
13229,160.95,1,63
15852,160.71,2,48
12573,160.54000000000002,1,84
18203,160.42000000000002,1,43
18146,160.35000000000002,2,153
14714,160.19,1,229
12966,160.18,1,75
13598,160.04,1,52
13420,159.85,2,101
16213,159.0,1,48
18224,158.95000000000002,1,69
13937,158.85,1,123
15167,158.8,1,65
14089,158.75,1,133
17165,158.68,1,100
15160,158.16,1,84
15348,158.04,1,84
18004,157.92,1,75
17556,157.9,1,101
14799,157.7,1,146
17344,157.62,1,65
14148,157.2,1,16
17128,157.09,1,76
14585,157.05,1,91
17118,157.02,1,154
15007,156.91,1,69
15988,156.78,1,180
14406,156.75,1,77
15438,156.57999999999998,1,59
15263,156.51,1,89
17885,156.34,1,110
13898,155.93,1,133
17871,155.9,1,182
17832,155.37,1,208
12738,155.35,1,148
15447,155.17,1,85
13809,155.05,1,29
14368,155.0,1,36
14046,154.99,1,460
17698,154.95,1,93
15740,154.88,1,152
17026,154.82999999999998,2,97
17899,154.55,1,170
15226,154.41,1,71
16406,154.35,1,116
16921,154.18,1,154
17517,153.94,1,102
16351,153.9,1,90
12602,153.12,1,162
17714,153.0,1,92
16720,152.95,1,180
16248,152.94,1,78
14813,152.88,2,66
17984,152.68,1,98
18138,152.65,1,38
14066,152.55,1,45
17707,152.4,2,144
13514,152.20000000000002,1,40
14039,152.2,1,92
17898,152.06,2,190
16617,151.85,1,91
14208,151.74,1,114
13462,151.5,1,62
14362,151.5,1,96
17286,151.37,1,117
13697,151.29999999999998,1,177
16337,151.05,1,87
14073,151.04,1,130
14204,150.61,1,72
18200,150.35,1,104
15717,150.3,1,70
16932,150.23000000000002,1,82
17234,149.89000000000001,1,55
15869,149.64,2,175
17946,149.57999999999998,2,75
18262,149.48,1,182
15435,149.29,1,54
13003,149.05,3,103
17549,148.86,2,210
15526,148.44,2,24
14968,147.59,1,127
14098,147.35,1,104
14037,147.20000000000002,2,46
12864,147.12,1,216
17030,146.87,1,146
14238,146.85,1,111
16893,145.93,1,62
12565,145.92,1,80
17935,145.79,2,82
13866,145.67000000000002,1,57
15937,145.35,1,73
16598,145.04999999999998,1,73
17524,145.0,1,90
16852,144.91000000000003,2,56
12974,144.8,1,24
15748,144.36,1,50
14109,144.2,1,88
17186,144.0,2,200
12587,144.0,1,51
17578,143.45999999999998,1,138
15705,143.1,1,62
16461,142.92,1,48
13299,142.5,1,30
16287,142.5,1,298
13584,142.4,1,37
14386,142.4,1,54
17859,141.92000000000002,1,102
13561,141.85999999999999,1,83
14041,141.41,1,94
15503,141.04,1,70
15388,140.54,1,88
13483,140.34,1,160
14494,139.56,1,92
17718,139.35,1,83
16483,139.35,1,44
14772,139.26,1,82
18209,139.10000000000002,1,58
15135,139.05,1,43
13273,138.98,1,153
12902,138.68,1,66
14581,138.6,1,217
17122,138.32,1,80
13716,138.28,1,138
15663,138.14,1,106
16050,137.9,1,278
13279,137.75,1,73
17709,137.45,1,17
15836,137.37,1,26
14483,137.1,1,97
17468,137.0,2,116
15691,136.8,1,72
14247,136.76999999999998,1,47
16462,136.0,3,16
16412,135.99,1,63
12968,135.95,1,73
15042,135.93,1,30
14889,135.9,1,90
15419,135.86,1,230
16114,135.75000000000003,1,43
15174,135.75,1,145
16665,135.39999999999998,1,59
17972,135.19,1,36
13364,134.95999999999998,1,71
16055,134.8,1,22
14340,134.7,1,58
15562,134.55,1,39
14174,134.46,1,94
12837,134.1,1,24
14280,134.04,1,52
16424,133.56,1,88
14349,133.5,1,86
12445,133.4,1,62
17881,133.35000000000002,1,32
15709,133.25,1,121
17647,133.06,1,30
12512,132.18,2,96
17785,131.94,1,67
14438,131.9,1,82
12851,131.81,1,106
17455,131.7,1,66
14795,131.45000000000002,1,17
15844,130.73999999999998,1,134
16679,129.75,1,29
16611,129.49,1,47
16623,129.45,1,39
15276,128.63,1,61
16828,128.5,2,59
17297,128.18,1,65
17359,127.86,1,161
15543,127.86,1,86
13781,127.84,1,30
15578,127.1,1,52
15923,127.08,1,122
14962,126.7,1,44
16414,126.25,2,27
15463,126.14,1,106
16988,126.12,1,43
12814,125.92,1,49
13522,125.80000000000001,1,44
14861,125.79,1,117
14890,125.65,1,51
15017,125.58,1,63
12531,125.22,1,45
17148,124.88,1,82
16849,124.57,1,33
16569,124.2,1,93
14495,123.8,2,62
16658,123.24,1,40
15917,123.1,1,42
13519,122.75,1,23
13876,122.7,1,36
13638,122.64,1,93
16073,122.39999999999999,1,48
18018,122.14,2,55
13244,121.74000000000001,1,38
13182,121.18,1,201
15049,121.17000000000002,1,63
14413,121.05,1,67
15512,121.0,2,68
13002,120.94999999999999,1,73
17446,120.9,2,198
14165,120.44,1,53
18015,120.03,1,157
14259,120.0,1,68
14314,120.0,1,296
14453,119.93,1,49
16542,119.62,1,46
15266,119.3,1,18
16666,118.98,1,233
15843,118.95000000000002,1,27
17079,118.80000000000001,1,24
14155,118.75,1,25
14076,118.67,1,79
13581,118.0,1,30
12929,117.85,1,37
17654,117.55,1,41
16959,117.35000000000001,1,49
13877,117.24,1,108
17117,116.19999999999999,1,68
17601,116.00999999999999,1,103
14143,115.8,1,30
15350,115.65,1,51
13067,115.46000000000001,1,32
18027,115.31,1,78
14972,114.77,1,28
13188,114.60000000000001,1,25
14632,114.56,1,96
16247,114.56,1,182
17852,114.34,2,53
17219,114.23,1,89
14652,114.18,1,53
12938,114.14,1,140
14582,114.11,1,73
12651,114.0,1,78
14457,113.64,1,88
15445,113.5,1,58
17217,113.5,1,24
18105,113.48000000000002,1,46
16913,113.44,1,82
15280,113.12,1,154
14689,112.8,1,76
13161,112.75,1,29
16697,112.75,1,27
13807,112.6,1,36
18129,112.55000000000001,1,48
15610,112.46000000000001,1,66
17038,112.4,1,28
14271,112.32,1,88
17967,112.27,1,73
17900,112.19999999999999,2,73
13193,112.08,1,46
12756,112.07999999999998,1,144
17957,111.68,1,287
17887,111.35,1,30
18120,111.15,1,31
13508,110.97,1,24
13144,110.95,1,21
15537,110.92,1,29
15853,110.8,1,135
16963,110.55000000000001,1,35
14641,110.46,1,90
12734,110.39999999999999,1,88
16792,110.38000000000001,2,44
17901,110.38,1,24
18277,110.38,1,68
17746,110.25,1,29
17836,110.21000000000001,1,88
13133,109.8,2,32
16363,109.36000000000001,1,52
14699,109.13000000000001,1,77
14345,108.97999999999999,1,50
13170,108.81,1,141
17639,108.5,1,49
16106,108.38,1,74
13226,108.21000000000001,1,80
12956,108.07,1,34
14661,107.95,1,35
17274,107.82,1,77
16784,107.6,1,24
15395,107.45,1,17
17893,107.21,1,149
16757,106.83000000000001,1,81
15168,106.56,1,52
15070,106.2,1,36
17791,106.1,1,46
16581,105.84,1,134
15775,104.9,1,68
14027,104.82,1,62
15607,104.76,1,202
15958,104.35,1,33
18174,104.0,1,50
17548,103.3,1,58
18255,103.3,1,74
14542,103.25,1,19
18011,102.78999999999999,1,71
14836,102.44999999999999,3,45
17962,102.41,1,127
14981,102.12,1,97
13948,102.0,1,40
15212,101.8,1,36
16516,101.69999999999999,1,58
18068,101.69999999999999,1,6
17643,101.55,1,71
16006,101.4,1,84
18086,101.34,1,106
13101,101.19,1,113
16344,101.10000000000001,1,18
16498,100.97,2,45
14946,100.9,1,22
17427,100.8,1,34
14371,100.5,1,34
13703,99.5,1,10
17939,99.14,1,40
15256,98.45,1,55
17538,98.42,1,134
17349,98.25,1,102
15422,97.7,2,38
12984,97.5,1,26
17325,96.8,1,60
15216,96.6,1,28
14642,96.12,1,76
17024,95.85,3,69
17895,95.45,1,127
18249,95.34,1,128
12548,95.19999999999999,1,49
16387,94.36,1,44
13651,94.2,2,33
16339,94.05,1,21
15397,94.0,1,20
18033,93.82000000000001,1,252
15428,93.78,1,102
18227,93.75,1,21
13283,93.66,2,90
17991,93.35,2,25
12821,92.72,1,70
14054,92.46,1,62
12789,91.85,1,4
13551,91.80000000000001,1,12
13160,91.8,1,56
12659,91.68,1,105
15488,91.32000000000001,1,73
14353,90.6,1,64
13947,90.6,1,44
18084,90.47999999999999,1,312
16506,90.30000000000001,2,42
15552,90.12,1,60
16597,90.04,1,184
14117,90.0,1,72
14974,89.94,1,37
14219,89.94,1,78
14760,89.2,1,40
12686,89.14,1,107
14436,89.06,1,129
12353,89.0,1,20
15083,88.2,1,38
15180,87.5,1,36
13296,87.4,1,78
15541,85.13000000000001,1,49
13841,85.0,1,100
15729,85.0,1,28
13666,84.65,3,41
12401,84.3,1,11
17309,82.75,1,41
13006,81.57,1,55
17620,81.44,1,60
18281,80.82,1,54
16789,80.8,1,32
13967,80.7,1,42
17752,80.64,1,192
13747,79.6,1,8
15753,79.2,1,144
16078,79.2,1,16
17942,77.50000000000001,1,38
14785,77.4,2,84
13132,77.3,1,20
13992,76.8,1,64
14373,76.55,1,17
13106,76.5,1,18
17536,76.5,1,6
15668,76.32000000000001,1,72
18113,76.32000000000001,1,72
16148,76.32000000000001,1,72
14090,76.32000000000001,1,72
17995,76.1,1,133
17628,75.75,1,79
16610,75.66,1,66
13403,75.0,1,44
16468,74.9,1,31
18050,74.4,1,40
13095,74.39999999999999,1,144
17960,73.78,1,41
12506,73.5,1,23
18032,73.5,1,42
16171,73.2,1,24
17906,72.9,1,26
13686,72.0,1,70
13938,71.66,1,70
17747,71.4,1,12
13185,71.4,1,12
17022,71.0,1,108
18037,70.02,6,20
15863,68.84,2,19
14393,67.95,1,13
17382,65.4,1,25
13684,65.13,1,38
13130,64.0,1,32
13302,63.75,1,5
17263,63.440000000000005,1,36
14437,63.0,1,60
12665,63.0,1,37
14840,62.85,1,31
13218,62.63999999999999,1,88
15516,62.43,3,27
13194,60.7,1,26
17174,59.9,1,41
13391,59.8,1,4
13682,59.5,1,10
14957,58.49,1,34
13080,58.08,1,120
17775,56.4,1,72
15899,56.25,1,39
13366,56.160000000000004,1,144
16349,53.5,1,9
15504,52.83,1,33
14865,52.2,2,108
13832,52.199999999999996,1,28
15313,52.0,1,25
14682,52.0,2,80
17844,51.559999999999995,1,52
14351,51.0,1,12
13011,50.550000000000004,1,13
18184,49.8,1,60
14821,48.800000000000004,1,20
15603,48.480000000000004,1,96
16257,46.95,1,2
14080,45.599999999999994,1,48
15423,43.5,1,101
14300,43.2,1,32
15992,41.989999999999995,1,17
15178,40.5,1,30
14589,39.75,1,5
12977,39.239999999999995,1,12
16659,39.12,1,72
18019,38.45,1,7
12855,38.1,1,30
16162,37.4,1,4
17816,36.56,4,30
15940,35.8,1,4
17831,35.400000000000006,1,12
16856,35.400000000000006,1,12
14576,35.400000000000006,1,12
15744,34.8,1,120
16765,34.0,1,4
17408,32.65,1,3
13120,30.599999999999998,1,12
15657,30.0,1,24
18268,25.5,1,2
17102,25.5,1,2
16953,20.8,1,10
17986,20.8,1,10
16093,17.0,1,20
13307,15.0,1,4
15823,15.0,1,1
17763,15.0,1,12
16878,13.3,1,12
17956,12.75,1,1
16454,6.9,2,3
14792,6.2,1,2
16738,3.75,1,3
